test;msisdn_H;msisdn;coupure;nb_hour_total_coupure;echec;paging_without_response_nb;nb_hour_paging_without_response;nb_hour_echec;nb_call_est;reiter_call_interval_nb;nb_hour_reiter_call;call_est_bad_setupduration_nb;nb_hour_call_est_bad_setupduration
3;459;20221004;3;1;2;0;0;1;5;1;1;0;0
3;460;20221004;0;0;0;0;0;0;0;1;1;0;0
3;461;20221004;0;0;0;0;0;0;0;0;0;0;0
3;462;20221004;4;1;2;1;1;1;3;0;0;0;0
3;463;20221004;30;6;20;4;3;4;30;0;0;7;4
3;464;20221004;0;0;0;0;0;0;0;0;0;0;0
3;465;20221004;4;4;3;3;2;2;6;0;0;0;0
3;466;20221004;0;0;0;1;1;0;0;0;0;0;0
3;467;20221004;5;2;3;3;3;1;7;0;0;1;1
3;468;20221004;6;4;4;0;0;3;3;1;1;0;0
3;469;20221004;0;0;0;0;0;0;0;0;0;0;0
3;470;20221004;3;3;2;1;1;2;3;0;0;0;0
3;471;20221004;1;1;1;0;0;0;0;1;1;0;0
3;472;20221004;0;0;0;0;0;0;0;0;0;0;0
3;473;20221004;0;0;0;0;0;0;0;1;1;0;0
3;474;20221004;0;0;0;0;0;0;0;0;0;0;0
3;475;20221004;1;1;1;0;0;0;2;0;0;0;0
3;476;20221004;0;0;0;0;0;0;0;0;0;0;0
3;477;20221004;1;1;1;0;0;1;0;0;0;0;0
3;478;20221004;0;0;0;0;0;0;0;1;1;0;0
3;479;20221004;0;0;0;0;0;0;0;0;0;0;0
3;480;20221004;0;0;0;0;0;0;0;0;0;0;0
3;481;20221004;7;3;4;0;0;2;8;9;3;0;0
3;482;20221004;0;0;0;7;3;0;0;0;0;0;0
3;483;20221004;2;1;1;3;1;0;0;0;0;0;0
3;484;20221004;0;0;0;4;2;0;0;0;0;0;0
3;485;20221004;0;0;0;0;0;0;0;0;0;0;0
3;486;20221004;0;0;0;0;0;0;0;0;0;0;0
3;487;20221004;0;0;0;0;0;0;0;0;0;0;0
3;488;20221004;0;0;0;0;0;0;0;0;0;0;0
3;489;20221004;0;0;0;0;0;0;0;0;0;0;0
3;490;20221004;1;1;1;0;0;0;1;2;2;0;0
3;491;20221004;0;0;0;0;0;0;0;0;0;0;0
3;492;20221004;0;0;0;0;0;0;0;0;0;0;0
3;493;20221004;0;0;0;0;0;0;0;1;1;0;0
3;494;20221004;8;4;5;1;1;2;0;0;0;0;0
3;495;20221004;0;0;0;0;0;0;0;0;0;0;0
3;496;20221004;0;0;0;3;3;0;1;0;0;0;0
3;497;20221004;0;0;0;0;0;0;0;0;0;0;0
3;498;20221004;0;0;0;0;0;0;0;0;0;0;0
3;499;20221004;7;0;4;6;1;0;12;5;4;0;0
3;500;20221004;13;4;9;5;1;2;19;0;0;1;1
3;501;20221004;17;4;11;0;0;3;16;1;1;3;1
3;502;20221004;0;0;0;0;0;0;0;3;3;0;0
3;503;20221004;0;0;0;0;0;0;0;0;0;0;0
3;504;20221004;0;0;0;0;0;0;0;0;0;0;0
3;505;20221004;0;0;0;0;0;0;0;3;1;0;0
3;506;20221004;0;0;0;0;0;0;0;2;2;0;0
3;507;20221004;9;3;6;0;0;2;9;1;1;1;1
3;508;20221004;4;3;3;0;0;2;2;0;0;0;0
3;509;20221004;13;2;9;0;0;1;10;10;4;0;0
3;510;20221004;0;0;0;0;0;0;0;0;0;0;0
3;511;20221004;0;0;0;0;0;0;0;0;0;0;0
3;512;20221004;5;3;3;2;1;2;0;0;0;0;0
3;513;20221004;0;0;0;0;0;0;0;0;0;0;0
3;514;20221004;0;0;0;0;0;0;0;3;3;0;0
3;515;20221004;0;0;0;0;0;0;0;0;0;0;0
3;516;20221004;1;1;0;0;0;0;0;0;0;0;0
3;517;20221004;3;0;2;9;4;0;5;0;0;0;0
3;518;20221004;0;0;0;0;0;0;0;0;0;0;0
3;519;20221004;0;0;0;0;0;0;0;1;1;0;0
3;520;20221004;3;3;2;0;0;2;3;0;0;0;0
3;521;20221004;1;1;1;0;0;0;0;0;0;0;0
3;522;20221004;0;0;0;0;0;0;0;0;0;0;0
3;523;20221004;12;4;8;0;0;2;16;0;0;2;1
3;524;20221004;0;0;0;0;0;0;0;0;0;0;0
3;525;20221004;0;0;0;0;0;0;0;0;0;0;0
3;526;20221004;0;0;0;0;0;0;0;0;0;0;0
3;527;20221004;0;0;0;0;0;0;0;1;1;0;0
3;528;20221004;1;0;0;0;0;0;0;1;1;0;0
3;529;20221004;0;0;0;0;0;0;0;0;0;0;0
3;530;20221004;0;0;0;0;0;0;0;1;1;0;0
3;531;20221004;0;0;0;0;0;0;0;0;0;0;0
3;532;20221004;0;0;0;2;1;0;0;0;0;0;0
3;533;20221004;0;0;0;0;0;0;0;0;0;0;0
3;534;20221004;0;0;0;0;0;0;0;0;0;0;0
3;535;20221004;7;4;5;0;0;2;0;0;0;0;0
3;536;20221004;0;0;0;0;0;0;0;0;0;0;0
3;537;20221004;0;0;0;0;0;0;0;1;1;0;0
3;538;20221004;7;4;5;0;0;3;10;0;0;2;2
3;539;20221004;0;0;0;0;0;0;0;0;0;0;0
3;540;20221004;25;7;17;0;0;5;27;3;3;3;3
3;541;20221004;0;0;0;0;0;0;0;0;0;0;0
3;542;20221004;0;0;0;0;0;0;0;0;0;0;0
3;543;20221004;0;0;0;0;0;0;0;0;0;0;0
3;544;20221004;51;8;34;0;0;5;75;0;0;1;1
3;545;20221004;0;0;0;0;0;0;0;2;1;0;0
3;546;20221004;0;0;0;0;0;0;0;3;1;0;0
3;547;20221004;1;1;1;1;1;1;0;0;0;0;0
3;548;20221004;20;6;13;0;0;4;29;0;0;0;0
3;549;20221004;6;3;4;5;2;2;0;1;1;0;0
3;550;20221004;0;0;0;0;0;0;0;0;0;0;0
3;551;20221004;0;0;0;0;0;0;1;0;0;0;0
3;552;20221004;0;0;0;0;0;0;0;3;2;0;0
3;553;20221004;0;0;0;0;0;0;0;3;2;0;0
3;554;20221004;0;0;0;3;2;0;0;0;0;0;0
3;555;20221004;0;0;0;0;0;0;0;1;1;0;0
3;556;20221004;0;0;0;0;0;0;0;2;2;0;0
3;557;20221004;0;0;0;0;0;0;0;0;0;0;0
3;558;20221004;0;0;0;11;2;0;0;0;0;0;0
3;559;20221004;46;7;30;1;1;5;39;3;1;3;2
3;560;20221004;1;0;0;0;0;0;0;0;0;0;0
3;561;20221004;0;0;0;5;3;0;0;0;0;0;0
3;562;20221004;0;0;0;0;0;0;0;2;2;0;0
3;563;20221004;0;0;0;0;0;0;0;0;0;0;0
3;564;20221004;0;0;0;0;0;0;0;0;0;0;0
3;565;20221004;0;0;0;0;0;0;0;0;0;0;0
3;566;20221004;1;1;1;0;0;0;0;0;0;0;0
3;567;20221004;0;0;0;0;0;0;0;0;0;0;0
3;568;20221004;0;0;0;0;0;0;0;1;1;0;0
3;569;20221004;0;0;0;0;0;0;0;0;0;0;0
3;570;20221004;0;0;0;0;0;0;0;2;1;0;0
3;571;20221004;0;0;0;0;0;0;0;3;1;0;0
3;572;20221004;0;0;0;0;0;0;0;0;0;0;0
3;573;20221004;3;2;2;9;5;1;2;0;0;0;0
3;574;20221004;0;0;0;0;0;0;0;4;3;0;0
3;575;20221004;0;0;0;0;0;0;0;0;0;0;0
3;576;20221004;0;0;0;0;0;0;0;1;1;0;0
3;577;20221004;0;0;0;0;0;0;0;0;0;0;0
3;578;20221004;7;2;4;17;8;1;11;0;0;0;0
3;579;20221004;0;0;0;0;0;0;0;0;0;0;0
3;580;20221004;0;0;0;0;0;0;0;0;0;0;0
3;581;20221004;6;2;4;2;1;1;9;0;0;0;0
3;582;20221004;0;0;0;0;0;0;0;3;2;0;0
3;583;20221004;0;0;0;2;2;0;0;0;0;0;0
3;584;20221004;0;0;0;0;0;0;0;0;0;0;0
3;585;20221004;3;2;2;2;1;1;6;0;0;0;0
3;586;20221004;3;1;2;0;0;0;5;7;1;0;0
3;587;20221004;19;4;13;0;0;2;29;1;1;2;2
3;588;20221004;11;3;7;0;0;2;14;0;0;2;2
3;589;20221004;0;0;0;0;0;0;0;2;1;0;0
3;590;20221004;0;0;0;0;0;0;0;0;0;0;0
3;591;20221004;1;1;1;0;0;1;2;0;0;0;0
3;592;20221004;4;2;3;2;1;1;5;0;0;0;0
3;593;20221004;0;0;0;0;0;0;0;5;2;0;0
3;594;20221004;0;0;0;0;0;0;0;2;2;0;0
3;595;20221004;7;3;4;2;1;2;10;0;0;0;0
3;596;20221004;0;0;0;0;0;0;0;0;0;0;0
3;597;20221004;2;1;1;1;1;1;1;0;0;0;0
3;598;20221004;0;0;0;0;0;0;0;0;0;0;0
3;599;20221004;0;0;0;0;0;0;0;0;0;0;0
3;600;20221004;0;0;0;0;0;0;0;1;1;0;0
3;601;20221004;6;4;4;0;0;2;0;0;0;0;0
3;602;20221004;0;0;0;0;0;0;0;0;0;0;0
3;603;20221004;18;6;12;0;0;4;17;0;0;1;1
3;604;20221004;0;0;0;0;0;0;0;0;0;0;0
3;605;20221004;0;0;0;0;0;0;0;0;0;0;0
3;606;20221004;4;1;2;2;1;0;0;0;0;0;0
3;607;20221004;0;0;0;0;0;0;0;0;0;0;0
3;608;20221004;0;0;0;0;0;0;0;4;3;0;0
3;609;20221004;2;1;1;3;2;0;0;0;0;0;0
3;610;20221004;0;0;0;0;0;0;0;0;0;0;0
3;611;20221004;0;0;0;5;3;0;0;0;0;0;0
3;612;20221004;0;0;0;0;0;0;0;1;1;0;0
3;613;20221004;0;0;0;0;0;0;0;0;0;0;0
3;614;20221004;0;0;0;0;0;0;0;0;0;0;0
3;615;20221004;0;0;0;0;0;0;0;0;0;0;0
3;616;20221004;3;1;2;0;0;0;0;0;0;0;0
3;617;20221004;0;0;0;0;0;0;0;0;0;0;0
3;618;20221004;1;1;1;3;3;0;1;0;0;0;0
3;619;20221004;1;1;1;0;0;1;0;0;0;0;0
3;620;20221004;0;0;0;0;0;0;0;0;0;0;0
3;621;20221004;0;0;0;0;0;0;0;4;3;0;0
3;622;20221004;3;1;2;0;0;1;0;0;0;0;0
3;623;20221004;2;1;1;1;1;0;0;1;1;0;0
3;624;20221004;0;0;0;0;0;0;0;1;1;0;0
3;625;20221004;0;0;0;0;0;0;0;0;0;0;0
3;626;20221004;0;0;0;0;0;0;0;0;0;0;0
3;627;20221004;12;4;8;16;1;3;8;2;2;0;0
3;628;20221004;81;7;54;2;1;5;123;4;2;12;6
3;629;20221004;0;0;0;0;0;0;0;1;1;0;0
3;630;20221004;0;0;0;0;0;0;0;2;2;0;0
3;631;20221004;0;0;0;0;0;0;0;0;0;0;0
3;632;20221004;0;0;0;0;0;0;0;2;2;0;0
3;633;20221004;2;1;1;0;0;1;0;0;0;0;0
3;634;20221004;0;0;0;0;0;0;0;1;1;0;0
3;635;20221004;0;0;0;0;0;0;0;2;1;0;0
3;636;20221004;0;0;0;0;0;0;0;0;0;0;0
3;637;20221004;0;0;0;0;0;0;0;0;0;0;0
3;638;20221004;3;1;2;0;0;1;0;1;1;0;0
3;639;20221004;0;0;0;1;1;0;1;2;2;0;0
3;640;20221004;0;0;0;0;0;0;0;2;2;0;0
3;641;20221004;3;1;2;0;0;0;1;1;1;0;0
3;642;20221004;0;0;0;0;0;0;0;0;0;0;0
3;643;20221004;10;3;6;1;1;2;11;2;2;0;0
3;644;20221004;0;0;0;0;0;0;0;0;0;0;0
3;645;20221004;0;0;0;0;0;0;0;0;0;0;0
3;646;20221004;0;0;0;0;0;0;0;0;0;0;0
3;647;20221004;0;0;0;1;1;0;0;0;0;0;0
3;648;20221004;0;0;0;0;0;0;0;0;0;0;0
3;649;20221004;1;1;1;1;1;0;2;0;0;0;0
3;650;20221004;0;0;0;0;0;0;0;0;0;0;0
3;651;20221004;1;1;1;0;0;1;1;0;0;0;0
3;652;20221004;2;1;1;1;1;0;0;0;0;0;0
3;653;20221004;0;0;0;0;0;0;0;0;0;0;0
3;654;20221004;0;0;0;0;0;0;0;1;1;0;0
3;655;20221004;0;0;0;0;0;0;0;0;0;0;0
3;656;20221004;0;0;0;0;0;0;0;0;0;0;0
3;657;20221004;0;0;0;0;0;0;0;0;0;0;0
3;658;20221004;0;0;0;0;0;0;0;0;0;0;0
3;659;20221004;0;0;0;0;0;0;0;0;0;0;0
3;660;20221004;0;0;0;0;0;0;0;0;0;0;0
3;661;20221004;0;0;0;0;0;0;0;0;0;0;0
3;662;20221004;0;0;0;0;0;0;0;1;1;0;0
3;663;20221004;3;2;2;4;2;1;2;1;1;0;0
3;664;20221004;64;7;42;3;2;5;76;0;0;8;6
3;665;20221004;0;0;0;0;0;0;0;5;2;0;0
3;666;20221004;0;0;0;0;0;0;0;2;2;0;0
3;667;20221004;25;7;17;23;8;4;26;3;3;9;5
3;668;20221004;10;0;7;0;0;0;6;4;3;3;1
3;669;20221004;0;0;0;0;0;0;1;0;0;0;0
3;670;20221004;13;5;8;0;0;3;10;0;0;1;1
3;671;20221004;1;1;1;8;2;0;0;0;0;0;0
3;672;20221004;4;2;3;0;0;1;3;0;0;0;0
3;673;20221004;1;0;0;2;1;0;2;0;0;0;0
3;674;20221004;0;0;0;0;0;0;0;0;0;0;0
3;675;20221004;0;0;0;9;6;0;0;0;0;0;0
3;676;20221004;6;4;4;1;1;3;3;0;0;0;0
3;677;20221004;4;3;3;1;1;2;0;0;0;0;0
3;678;20221004;0;0;0;0;0;0;0;1;1;0;0
3;679;20221004;0;0;0;0;0;0;0;1;1;0;0
3;680;20221004;0;0;0;0;0;0;0;1;1;0;0
3;681;20221004;3;1;2;8;3;1;0;0;0;0;0
3;682;20221004;0;0;0;0;0;0;0;0;0;0;0
3;683;20221004;0;0;0;0;0;0;0;0;0;0;0
3;684;20221004;0;0;0;0;0;0;0;0;0;0;0
3;685;20221004;0;0;0;0;0;0;0;1;1;0;0
3;686;20221004;0;0;0;0;0;0;0;2;1;0;0
3;687;20221004;1;1;0;0;0;0;1;1;1;0;0
3;688;20221004;1;1;1;0;0;1;0;0;0;0;0
3;689;20221004;0;0;0;0;0;0;0;0;0;0;0
3;690;20221004;0;0;0;0;0;0;0;0;0;0;0
3;691;20221004;0;0;0;0;0;0;0;0;0;0;0
3;692;20221004;3;1;2;0;0;1;5;0;0;0;0
3;693;20221004;0;0;0;0;0;0;1;0;0;0;0
3;694;20221004;0;0;0;0;0;0;0;0;0;0;0
3;695;20221004;0;0;0;0;0;0;1;0;0;0;0
3;696;20221004;0;0;0;0;0;0;0;0;0;0;0
3;697;20221004;0;0;0;0;0;0;0;0;0;0;0
3;698;20221004;0;0;0;0;0;0;0;0;0;0;0
3;699;20221004;0;0;0;0;0;0;0;0;0;0;0
3;700;20221004;0;0;0;0;0;0;0;0;0;0;0
3;701;20221004;0;0;0;0;0;0;0;0;0;0;0
3;702;20221004;32;4;21;13;4;3;44;6;3;20;3
3;703;20221004;3;2;2;0;0;1;1;0;0;0;0
3;704;20221004;5;3;3;6;3;2;3;0;0;0;0
3;705;20221004;2;1;1;2;1;1;2;2;2;0;0
3;706;20221004;0;0;0;0;0;0;0;1;1;0;0
3;707;20221004;2;0;1;24;4;0;0;1;1;0;0
3;708;20221004;38;7;25;2;1;4;37;3;2;0;0
3;709;20221004;0;0;0;0;0;0;0;0;0;0;0
3;710;20221004;0;0;0;6;3;0;0;0;0;0;0
3;711;20221004;3;1;2;0;0;1;2;0;0;1;1
3;712;20221004;6;3;4;0;0;2;1;1;1;0;0
3;713;20221004;0;0;0;1;1;0;0;1;1;0;0
3;714;20221004;0;0;0;0;0;0;0;1;1;0;0
3;715;20221004;0;0;0;0;0;0;0;2;1;0;0
3;716;20221004;0;0;0;0;0;0;0;0;0;0;0
3;717;20221004;2;1;1;6;4;1;0;0;0;0;0
3;718;20221004;0;0;0;0;0;0;0;0;0;0;0
3;719;20221004;1;0;0;3;3;0;0;0;0;0;0
3;720;20221004;3;1;2;0;0;0;2;1;1;0;0
3;721;20221004;3;1;2;2;1;1;1;0;0;0;0
3;722;20221004;0;0;0;0;0;0;0;0;0;0;0
3;723;20221004;0;0;0;0;0;0;0;0;0;0;0
3;724;20221004;7;4;4;0;0;2;9;0;0;0;0
3;725;20221004;0;0;0;0;0;0;0;0;0;0;0
3;726;20221004;0;0;0;0;0;0;0;1;1;0;0
3;727;20221004;0;0;0;0;0;0;0;1;1;0;0
3;728;20221004;0;0;0;0;0;0;0;0;0;0;0
3;729;20221004;3;2;2;0;0;1;1;0;0;0;0
3;730;20221004;0;0;0;0;0;0;0;1;1;0;0
3;731;20221004;0;0;0;0;0;0;0;0;0;0;0
3;732;20221004;0;0;0;0;0;0;0;1;1;0;0
3;733;20221004;0;0;0;0;0;0;0;2;2;0;0
3;734;20221004;3;1;2;0;0;1;0;2;1;0;0
3;735;20221004;0;0;0;0;0;0;0;0;0;0;0
3;736;20221004;0;0;0;0;0;0;0;1;1;0;0
3;737;20221004;0;0;0;0;0;0;0;0;0;0;0
3;738;20221004;10;4;6;0;0;3;6;2;1;0;0
3;739;20221004;0;0;0;0;0;0;0;0;0;0;0
3;740;20221004;0;0;0;0;0;0;0;0;0;0;0
3;741;20221004;1;1;1;0;0;0;0;0;0;0;0
3;742;20221004;3;2;2;0;0;1;2;0;0;0;0
3;743;20221004;0;0;0;0;0;0;0;0;0;0;0
3;744;20221004;2;1;1;0;0;0;0;0;0;0;0
3;745;20221004;0;0;0;0;0;0;0;2;1;0;0
3;746;20221004;0;0;0;0;0;0;0;3;3;0;0
3;747;20221004;0;0;0;0;0;0;0;1;1;0;0
3;748;20221004;0;0;0;0;0;0;0;2;2;0;0
3;749;20221004;11;5;7;3;1;3;9;0;0;3;1
3;750;20221004;7;4;5;1;1;3;1;1;1;0;0
3;751;20221004;0;0;0;0;0;0;0;0;0;0;0
3;752;20221004;0;0;0;0;0;0;0;15;3;0;0
3;753;20221004;0;0;0;0;0;0;0;0;0;0;0
3;754;20221004;3;1;2;0;0;1;6;0;0;0;0
3;755;20221004;0;0;0;0;0;0;0;3;1;0;0
3;756;20221004;7;2;4;2;2;1;0;0;0;0;0
3;757;20221004;0;0;0;0;0;0;0;1;1;0;0
3;758;20221004;1;1;0;0;0;0;0;0;0;0;0
3;759;20221004;1;0;0;0;0;0;2;0;0;0;0
3;760;20221004;0;0;0;0;0;0;0;0;0;0;0
3;761;20221004;0;0;0;0;0;0;0;1;1;0;0
3;762;20221004;0;0;0;0;0;0;0;0;0;0;0
3;763;20221004;0;0;0;0;0;0;0;0;0;0;0
3;764;20221004;0;0;0;0;0;0;0;0;0;0;0
3;765;20221004;0;0;0;2;2;0;0;0;0;0;0
3;766;20221004;0;0;0;1;1;0;0;0;0;0;0
3;767;20221004;0;0;0;0;0;0;1;1;1;0;0
3;768;20221004;0;0;0;0;0;0;0;0;0;0;0
3;769;20221004;0;0;0;0;0;0;0;0;0;0;0
3;770;20221004;1;0;0;0;0;0;1;0;0;0;0
3;771;20221004;0;0;0;0;0;0;0;0;0;0;0
3;772;20221004;1;0;0;3;3;0;0;0;0;0;0
3;773;20221004;0;0;0;0;0;0;0;1;1;0;0
3;774;20221004;97;8;64;6;3;5;116;4;3;4;2
3;775;20221004;0;0;0;0;0;0;0;0;0;0;0
3;776;20221004;3;2;2;1;1;1;3;0;0;1;1
3;777;20221004;4;1;3;0;0;1;3;1;1;0;0
3;778;20221004;1;1;1;0;0;1;2;0;0;0;0
3;779;20221004;15;5;10;0;0;3;20;1;1;1;1
3;780;20221004;6;2;4;0;0;1;0;0;0;0;0
3;781;20221004;3;2;2;0;0;1;4;7;3;0;0
3;782;20221004;15;1;10;10;3;1;0;6;1;0;0
3;783;20221004;7;3;4;1;1;2;0;0;0;0;0
3;784;20221004;3;3;2;1;1;2;3;2;2;0;0
3;785;20221004;0;0;0;0;0;0;0;1;1;0;0
3;786;20221004;15;5;10;3;3;3;15;2;2;1;1
3;787;20221004;0;0;0;0;0;0;0;2;2;0;0
3;788;20221004;0;0;0;0;0;0;0;1;1;0;0
3;789;20221004;0;0;0;0;0;0;0;0;0;0;0
3;790;20221004;1;1;1;0;0;0;2;1;1;0;0
3;791;20221004;0;0;0;0;0;0;0;4;2;0;0
3;792;20221004;0;0;0;0;0;0;0;0;0;0;0
3;793;20221004;0;0;0;0;0;0;0;0;0;0;0
3;794;20221004;0;0;0;0;0;0;0;0;0;0;0
3;795;20221004;1;0;1;1;1;0;3;0;0;0;0
3;796;20221004;0;0;0;0;0;0;0;4;4;0;0
3;797;20221004;1;1;1;0;0;1;1;1;1;0;0
3;798;20221004;0;0;0;0;0;0;0;0;0;0;0
3;799;20221004;0;0;0;0;0;0;0;0;0;0;0
3;800;20221004;4;1;2;0;0;1;7;11;5;0;0
3;801;20221004;1;1;1;0;0;0;2;0;0;0;0
3;802;20221004;0;0;0;0;0;0;0;0;0;0;0
3;803;20221004;0;0;0;0;0;0;0;6;3;0;0
3;804;20221004;0;0;0;0;0;0;0;1;1;0;0
3;805;20221004;0;0;0;0;0;0;0;0;0;0;0
3;806;20221004;0;0;0;0;0;0;0;0;0;0;0
3;807;20221004;0;0;0;0;0;0;1;0;0;0;0
3;808;20221004;6;3;4;21;6;2;7;0;0;5;2
3;809;20221004;1;1;1;0;0;0;0;0;0;0;0
3;810;20221004;21;7;14;0;0;4;23;1;1;0;0
3;811;20221004;1;1;1;4;3;0;0;0;0;0;0
3;812;20221004;7;4;4;3;2;2;0;0;0;0;0
3;813;20221004;12;2;8;0;0;1;19;0;0;0;0
3;814;20221004;0;0;0;0;0;0;0;0;0;0;0
3;815;20221004;0;0;0;0;0;0;0;2;2;0;0
3;816;20221004;0;0;0;0;0;0;0;1;1;0;0
3;817;20221004;1;0;0;0;0;0;0;0;0;0;0
3;818;20221004;4;2;3;0;0;1;3;0;0;0;0
3;819;20221004;3;2;2;2;1;1;1;2;2;0;0
3;820;20221004;6;3;4;8;3;2;7;0;0;1;1
3;821;20221004;19;4;13;2;2;3;2;5;5;0;0
3;822;20221004;1;1;1;0;0;0;0;0;0;0;0
3;823;20221004;0;0;0;0;0;0;0;0;0;0;0
3;824;20221004;0;0;0;0;0;0;0;1;1;0;0
3;825;20221004;0;0;0;4;2;0;0;0;0;0;0
3;826;20221004;0;0;0;0;0;0;0;0;0;0;0
3;827;20221004;0;0;0;0;0;0;0;0;0;0;0
3;828;20221004;4;1;2;12;5;1;0;1;1;0;0
3;829;20221004;12;4;8;0;0;2;7;3;2;1;1
3;830;20221004;0;0;0;0;0;0;0;0;0;0;0
3;831;20221004;0;0;0;0;0;0;0;0;0;0;0
3;832;20221004;0;0;0;0;0;0;0;1;1;0;0
3;833;20221004;2;2;1;0;0;1;0;0;0;0;0
3;834;20221004;0;0;0;0;0;0;0;0;0;0;0
3;835;20221004;0;0;0;0;0;0;0;0;0;0;0
3;836;20221004;1;1;0;0;0;0;0;0;0;0;0
3;837;20221004;0;0;0;0;0;0;0;1;1;0;0
3;838;20221004;0;0;0;1;1;0;0;0;0;0;0
3;839;20221004;1;1;1;2;1;0;0;0;0;0;0
3;840;20221004;0;0;0;0;0;0;0;0;0;0;0
3;841;20221004;0;0;0;0;0;0;0;0;0;0;0
3;842;20221004;0;0;0;0;0;0;0;0;0;0;0
3;843;20221004;0;0;0;1;1;0;0;0;0;0;0
3;844;20221004;0;0;0;0;0;0;1;0;0;0;0
3;845;20221004;0;0;0;0;0;0;0;0;0;0;0
3;846;20221004;0;0;0;0;0;0;0;0;0;0;0
3;847;20221004;0;0;0;0;0;0;0;1;1;0;0
3;848;20221004;24;5;16;0;0;3;30;0;0;1;1
3;849;20221004;0;0;0;0;0;0;0;0;0;0;0
3;850;20221004;30;7;20;11;6;5;34;1;1;2;2
3;851;20221004;10;5;6;1;1;3;10;0;0;1;1
3;852;20221004;0;0;0;0;0;0;0;0;0;0;0
3;853;20221004;0;0;0;0;0;0;0;0;0;0;0
3;854;20221004;12;4;8;0;0;2;16;0;0;1;1
3;855;20221004;46;3;31;3;2;2;67;4;3;8;4
3;856;20221004;0;0;0;0;0;0;0;0;0;0;0
3;857;20221004;0;0;0;0;0;0;0;0;0;0;0
3;858;20221004;0;0;0;0;0;0;0;2;2;0;0
3;859;20221004;0;0;0;0;0;0;0;1;1;0;0
3;860;20221004;43;8;29;6;5;5;24;1;1;3;3
3;861;20221004;3;2;2;0;0;1;0;0;0;0;0
3;862;20221004;23;4;15;0;0;2;28;1;1;1;1
3;863;20221004;0;0;0;0;0;0;0;0;0;0;0
3;864;20221004;12;5;8;0;0;3;13;0;0;0;0
3;865;20221004;6;4;4;0;0;2;7;1;1;2;2
3;866;20221004;4;2;2;0;0;1;6;0;0;0;0
3;867;20221004;0;0;0;0;0;0;0;1;1;0;0
3;868;20221004;8;3;5;4;2;2;9;0;0;1;1
3;869;20221004;9;3;6;0;0;2;1;0;0;0;0
3;870;20221004;47;8;31;8;6;5;43;2;2;4;4
3;871;20221004;6;3;4;0;0;2;0;0;0;0;0
3;872;20221004;0;0;0;0;0;0;0;3;1;0;0
3;873;20221004;0;0;0;0;0;0;0;0;0;0;0
3;874;20221004;12;4;8;3;3;3;15;0;0;1;1
3;875;20221004;0;0;0;0;0;0;0;0;0;0;0
3;876;20221004;0;0;0;0;0;0;0;1;1;0;0
3;877;20221004;13;3;8;2;2;2;17;1;1;1;1
3;878;20221004;0;0;0;0;0;0;0;1;1;0;0
3;879;20221004;0;0;0;0;0;0;0;1;1;0;0
3;880;20221004;0;0;0;0;0;0;0;0;0;0;0
3;881;20221004;0;0;0;0;0;0;0;0;0;0;0
3;882;20221004;0;0;0;1;1;0;0;0;0;0;0
3;883;20221004;0;0;0;3;2;0;0;0;0;0;0
3;884;20221004;0;0;0;0;0;0;0;1;1;0;0
3;885;20221004;0;0;0;0;0;0;0;0;0;0;0
3;886;20221004;9;4;6;0;0;3;9;0;0;0;0
3;887;20221004;0;0;0;0;0;0;0;2;2;0;0
3;888;20221004;0;0;0;0;0;0;0;1;1;0;0
3;889;20221004;0;0;0;0;0;0;0;0;0;0;0
3;890;20221004;52;6;35;2;2;4;57;2;2;3;3
3;891;20221004;1;1;1;0;0;1;1;2;1;0;0
3;892;20221004;0;0;0;0;0;0;0;0;0;0;0
3;893;20221004;0;0;0;0;0;0;1;0;0;0;0
3;894;20221004;25;4;16;3;2;3;20;0;0;2;2
3;895;20221004;0;0;0;0;0;0;0;5;4;0;0
3;896;20221004;0;0;0;0;0;0;0;0;0;0;0
3;897;20221004;11;3;7;0;0;2;14;3;2;0;0
3;898;20221004;0;0;0;0;0;0;0;0;0;0;0
3;899;20221004;0;0;0;0;0;0;0;1;1;0;0
3;900;20221004;0;0;0;0;0;0;0;0;0;0;0
3;901;20221004;11;5;7;2;2;3;6;1;1;2;1
3;902;20221004;10;3;6;1;1;2;8;1;1;1;1
3;903;20221004;0;0;0;0;0;0;0;0;0;0;0
3;904;20221004;46;7;31;2;1;5;57;2;2;7;2
3;905;20221004;0;0;0;0;0;0;0;0;0;0;0
3;906;20221004;34;7;23;0;0;4;51;3;2;3;3
3;907;20221004;0;0;0;1;1;0;0;0;0;0;0
3;908;20221004;0;0;0;0;0;0;0;1;1;0;0
3;909;20221004;0;0;0;0;0;0;0;0;0;0;0
3;910;20221004;23;6;15;13;6;4;21;0;0;0;0
3;911;20221004;0;0;0;0;0;0;0;0;0;0;0
3;912;20221004;0;0;0;0;0;0;0;2;1;0;0
3;913;20221004;0;0;0;0;0;0;0;1;1;0;0
3;914;20221004;0;0;0;0;0;0;0;0;0;0;0
3;915;20221004;0;0;0;0;0;0;1;0;0;0;0
3;916;20221004;1;0;0;0;0;0;0;0;0;0;0
3;917;20221004;3;1;2;0;0;0;0;0;0;0;0
3;918;20221004;10;3;7;2;2;2;7;0;0;0;0
3;919;20221004;0;0;0;0;0;0;0;0;0;0;0
3;920;20221004;1;1;1;19;3;0;1;1;1;0;0
