qoe_challenge_table_for_model_v2.imsi;qoe_challenge_table_for_model_v2.year;qoe_challenge_table_for_model_v2.month;qoe_challenge_table_for_model_v2.msisdn;qoe_challenge_table_for_model_v2.coupure_appel_nb_daily;qoe_challenge_table_for_model_v2.nb_hour_coupure_appel_daily;qoe_challenge_table_for_model_v2.echec_appel_nb_daily;qoe_challenge_table_for_model_v2.nb_hour_echec_appel_daily;qoe_challenge_table_for_model_v2.paging_without_response_nb_daily;qoe_challenge_table_for_model_v2.nb_hour_paging_without_response_daily;qoe_challenge_table_for_model_v2.nb_call_est_daily;qoe_challenge_table_for_model_v2.reiter_call_interval_nb_daily;qoe_challenge_table_for_model_v2.nb_hour_reiter_call_daily;qoe_challenge_table_for_model_v2.call_est_bad_setupduration_nb_daily;qoe_challenge_table_for_model_v2.nb_hour_call_est_bad_setupduration_daily;test;msisdn_H
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;8;3;0;0;3;306
6,08015E+14;2022;10;20221004;1;1;0;0;0;0;2;0;0;0;0;3;307
6,08015E+14;2022;10;20221004;2;2;1;1;0;0;0;0;0;0;0;3;308
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;309
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;310
6,08015E+14;2022;10;20221004;1;1;1;0;1;1;0;0;0;0;0;3;311
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;312
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;313
6,08015E+14;2022;10;20221004;3;1;2;1;0;0;1;1;1;0;0;3;314
6,08015E+14;2022;10;20221004;1;0;0;0;0;0;2;0;0;1;1;3;315
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;316
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;317
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;318
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;319
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;1;0;0;1;1;3;320
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;321
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;322
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;323
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;324
6,08015E+14;2022;10;20221004;60;5;40;3;12;6;89;10;2;16;8;3;325
6,08015E+14;2022;10;20221004;3;2;2;1;4;2;3;0;0;0;0;3;326
6,08015E+14;2022;10;20221004;6;3;4;2;3;2;4;3;2;0;0;3;327
6,08015E+14;2022;10;20221004;1;0;1;0;0;0;2;0;0;0;0;3;328
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;329
6,08015E+14;2022;10;20221004;1;1;1;1;0;0;0;0;0;0;0;3;330
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;331
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;332
6,08015E+14;2022;10;20221004;5;3;3;2;3;3;6;2;2;0;0;3;333
6,08015E+14;2022;10;20221004;0;0;0;0;7;4;0;0;0;0;0;3;334
6,08015E+14;2022;10;20221004;1;0;0;0;0;0;2;1;1;1;1;3;335
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;336
6,08015E+14;2022;10;20221004;0;0;0;0;4;1;0;0;0;0;0;3;337
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;338
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;339
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;340
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;341
6,08015E+14;2022;10;20221004;0;0;0;0;4;2;0;0;0;0;0;3;342
6,08015E+14;2022;10;20221004;1;1;0;0;0;0;0;0;0;0;0;3;343
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;344
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;345
6,08015E+14;2022;10;20221004;18;5;12;3;1;1;17;1;1;0;0;3;346
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;1;0;0;3;347
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;348
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;349
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;3;2;0;0;3;350
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;351
6,08015E+14;2022;10;20221004;1;1;0;0;0;0;4;0;0;0;0;3;352
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;353
6,08015E+14;2022;10;20221004;4;2;2;1;1;1;1;0;0;0;0;3;354
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;355
6,08015E+14;2022;10;20221004;1;1;0;0;0;0;0;0;0;0;0;3;356
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;357
6,08015E+14;2022;10;20221004;1;1;1;0;0;0;0;0;0;0;0;3;358
6,08015E+14;2022;10;20221004;3;1;2;1;0;0;0;0;0;0;0;3;359
6,08015E+14;2022;10;20221004;1;1;1;0;0;0;0;0;0;0;0;3;360
6,08015E+14;2022;10;20221004;13;6;9;4;2;1;0;0;0;0;0;3;361
6,08015E+14;2022;10;20221004;3;1;2;1;3;2;4;0;0;0;0;3;362
6,08015E+14;2022;10;20221004;6;2;4;1;0;0;8;0;0;0;0;3;363
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;364
6,08015E+14;2022;10;20221004;1;1;1;0;5;1;0;0;0;0;0;3;365
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;366
6,08015E+14;2022;10;20221004;3;3;2;2;0;0;1;0;0;0;0;3;367
6,08015E+14;2022;10;20221004;12;4;8;2;3;1;16;0;0;4;3;3;368
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;369
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;370
6,08015E+14;2022;10;20221004;0;0;0;0;4;1;0;0;0;0;0;3;371
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;372
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;373
6,08015E+14;2022;10;20221004;9;1;6;0;0;0;12;0;0;0;0;3;374
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;375
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;376
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;377
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;378
6,08015E+14;2022;10;20221004;9;3;6;2;1;1;11;0;0;0;0;3;379
6,08015E+14;2022;10;20221004;0;0;0;0;2;2;0;0;0;0;0;3;380
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;381
6,08015E+14;2022;10;20221004;16;6;11;4;1;1;15;2;2;1;1;3;382
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;383
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;384
6,08015E+14;2022;10;20221004;1;1;1;1;0;0;1;1;1;0;0;3;385
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;386
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;387
6,08015E+14;2022;10;20221004;1;1;1;0;0;0;3;0;0;2;1;3;388
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;389
6,08015E+14;2022;10;20221004;4;1;2;0;0;0;4;19;5;0;0;3;390
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;391
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;392
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;393
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;394
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;395
6,08015E+14;2022;10;20221004;1;1;0;0;0;0;0;0;0;0;0;3;396
6,08015E+14;2022;10;20221004;1;1;0;0;0;0;0;0;0;0;0;3;397
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;398
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;399
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;400
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;401
6,08015E+14;2022;10;20221004;15;2;10;1;4;3;22;0;0;0;0;3;402
6,08015E+14;2022;10;20221004;0;0;0;0;3;1;0;0;0;0;0;3;403
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;404
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;405
6,08015E+14;2022;10;20221004;1;1;1;1;0;0;1;0;0;0;0;3;406
6,08015E+14;2022;10;20221004;4;2;2;1;2;1;0;2;1;0;0;3;407
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;408
6,08015E+14;2022;10;20221004;21;5;14;3;4;2;21;3;2;2;2;3;409
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;410
6,08015E+14;2022;10;20221004;58;8;38;5;1;1;73;6;4;7;4;3;411
6,08015E+14;2022;10;20221004;6;3;4;2;0;0;9;0;0;0;0;3;412
6,08015E+14;2022;10;20221004;9;6;6;4;0;0;8;0;0;0;0;3;413
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;414
6,08015E+14;2022;10;20221004;12;4;8;3;2;2;12;0;0;2;2;3;415
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;416
6,08015E+14;2022;10;20221004;12;6;8;4;8;3;9;2;2;2;1;3;417
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;418
6,08015E+14;2022;10;20221004;1;1;0;0;1;1;0;0;0;0;0;3;419
6,08015E+14;2022;10;20221004;19;3;13;2;4;2;21;0;0;7;3;3;420
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;421
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;1;0;0;3;422
6,08015E+14;2022;10;20221004;3;1;2;0;23;4;4;3;3;4;2;3;423
6,08015E+14;2022;10;20221004;4;2;2;1;0;0;6;11;4;0;0;3;424
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;425
6,08015E+14;2022;10;20221004;15;6;10;4;7;4;13;1;1;2;2;3;426
6,08015E+14;2022;10;20221004;2;1;1;1;0;0;0;1;1;0;0;3;427
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;428
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;429
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;430
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;1;0;0;0;0;3;431
6,08015E+14;2022;10;20221004;16;5;10;3;7;2;21;1;1;4;2;3;432
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;433
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;434
6,08015E+14;2022;10;20221004;3;1;2;1;0;0;0;0;0;0;0;3;435
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;436
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;437
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;1;0;0;3;438
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;439
6,08015E+14;2022;10;20221004;15;6;10;4;6;4;13;0;0;1;1;3;440
6,08015E+14;2022;10;20221004;2;1;1;0;0;0;0;3;2;0;0;3;441
6,08015E+14;2022;10;20221004;1;0;0;0;0;0;0;1;1;0;0;3;442
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;443
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;444
6,08015E+14;2022;10;20221004;3;1;2;0;0;0;3;3;1;0;0;3;445
6,08015E+14;2022;10;20221004;0;0;0;0;4;1;0;0;0;0;0;3;446
6,08015E+14;2022;10;20221004;1;1;0;0;2;1;2;0;0;1;1;3;447
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;5;5;0;0;3;448
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;449
6,08015E+14;2022;10;20221004;12;4;8;2;1;1;19;0;0;0;0;3;450
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;451
6,08015E+14;2022;10;20221004;42;7;28;5;12;6;49;4;3;5;3;3;452
6,08015E+14;2022;10;20221004;7;3;5;2;0;0;3;0;0;0;0;3;453
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;454
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;455
6,08015E+14;2022;10;20221004;1;1;1;1;4;2;0;1;1;0;0;3;456
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;457
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;3;3;0;0;3;458
6,08015E+14;2022;10;20221004;3;1;2;1;0;0;5;1;1;0;0;3;459
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;460
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;461
6,08015E+14;2022;10;20221004;4;1;2;1;1;1;3;0;0;0;0;3;462
6,08015E+14;2022;10;20221004;30;6;20;4;4;3;30;0;0;7;4;3;463
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;464
6,08015E+14;2022;10;20221004;4;4;3;2;3;2;6;0;0;0;0;3;465
6,08015E+14;2022;10;20221004;0;0;0;0;1;1;0;0;0;0;0;3;466
6,08015E+14;2022;10;20221004;5;2;3;1;3;3;7;0;0;1;1;3;467
6,08015E+14;2022;10;20221004;6;4;4;3;0;0;3;1;1;0;0;3;468
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;469
6,08015E+14;2022;10;20221004;3;3;2;2;1;1;3;0;0;0;0;3;470
6,08015E+14;2022;10;20221004;1;1;1;0;0;0;0;1;1;0;0;3;471
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;472
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;473
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;474
6,08015E+14;2022;10;20221004;1;1;1;0;0;0;2;0;0;0;0;3;475
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;476
6,08015E+14;2022;10;20221004;1;1;1;1;0;0;0;0;0;0;0;3;477
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;478
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;479
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;480
6,08015E+14;2022;10;20221004;7;3;4;2;0;0;8;9;3;0;0;3;481
6,08015E+14;2022;10;20221004;0;0;0;0;7;3;0;0;0;0;0;3;482
6,08015E+14;2022;10;20221004;2;1;1;0;3;1;0;0;0;0;0;3;483
6,08015E+14;2022;10;20221004;0;0;0;0;4;2;0;0;0;0;0;3;484
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;485
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;486
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;487
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;488
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;489
6,08015E+14;2022;10;20221004;1;1;1;0;0;0;1;2;2;0;0;3;490
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;491
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;492
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;493
6,08015E+14;2022;10;20221004;8;4;5;2;1;1;0;0;0;0;0;3;494
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;495
6,08015E+14;2022;10;20221004;0;0;0;0;3;3;1;0;0;0;0;3;496
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;497
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;498
6,08015E+14;2022;10;20221004;7;0;4;0;6;1;12;5;4;0;0;3;499
6,08015E+14;2022;10;20221004;13;4;9;2;5;1;19;0;0;1;1;3;500
6,08015E+14;2022;10;20221004;17;4;11;3;0;0;16;1;1;3;1;3;501
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;3;3;0;0;3;502
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;503
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;504
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;3;1;0;0;3;505
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;506
6,08015E+14;2022;10;20221004;9;3;6;2;0;0;9;1;1;1;1;3;507
6,08015E+14;2022;10;20221004;4;3;3;2;0;0;2;0;0;0;0;3;508
6,08015E+14;2022;10;20221004;13;2;9;1;0;0;10;10;4;0;0;3;509
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;510
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;511
6,08015E+14;2022;10;20221004;5;3;3;2;2;1;0;0;0;0;0;3;512
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;513
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;3;3;0;0;3;514
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;515
6,08015E+14;2022;10;20221004;1;1;0;0;0;0;0;0;0;0;0;3;516
6,08015E+14;2022;10;20221004;3;0;2;0;9;4;5;0;0;0;0;3;517
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;518
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;519
6,08015E+14;2022;10;20221004;3;3;2;2;0;0;3;0;0;0;0;3;520
6,08015E+14;2022;10;20221004;1;1;1;0;0;0;0;0;0;0;0;3;521
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;522
6,08015E+14;2022;10;20221004;12;4;8;2;0;0;16;0;0;2;1;3;523
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;524
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;525
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;526
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;527
6,08015E+14;2022;10;20221004;1;0;0;0;0;0;0;1;1;0;0;3;528
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;529
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;530
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;531
6,08015E+14;2022;10;20221004;0;0;0;0;2;1;0;0;0;0;0;3;532
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;533
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;534
6,08015E+14;2022;10;20221004;7;4;5;2;0;0;0;0;0;0;0;3;535
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;536
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;537
6,08015E+14;2022;10;20221004;7;4;5;3;0;0;10;0;0;2;2;3;538
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;539
6,08015E+14;2022;10;20221004;25;7;17;5;0;0;27;3;3;3;3;3;540
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;541
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;542
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;543
6,08015E+14;2022;10;20221004;51;8;34;5;0;0;75;0;0;1;1;3;544
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;1;0;0;3;545
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;3;1;0;0;3;546
6,08015E+14;2022;10;20221004;1;1;1;1;1;1;0;0;0;0;0;3;547
6,08015E+14;2022;10;20221004;20;6;13;4;0;0;29;0;0;0;0;3;548
6,08015E+14;2022;10;20221004;6;3;4;2;5;2;0;1;1;0;0;3;549
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;550
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;1;0;0;0;0;3;551
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;3;2;0;0;3;552
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;3;2;0;0;3;553
6,08015E+14;2022;10;20221004;0;0;0;0;3;2;0;0;0;0;0;3;554
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;555
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;556
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;557
6,08015E+14;2022;10;20221004;0;0;0;0;11;2;0;0;0;0;0;3;558
6,08015E+14;2022;10;20221004;46;7;30;5;1;1;39;3;1;3;2;3;559
6,08015E+14;2022;10;20221004;1;0;0;0;0;0;0;0;0;0;0;3;560
6,08015E+14;2022;10;20221004;0;0;0;0;5;3;0;0;0;0;0;3;561
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;562
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;563
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;564
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;565
6,08015E+14;2022;10;20221004;1;1;1;0;0;0;0;0;0;0;0;3;566
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;567
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;568
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;569
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;1;0;0;3;570
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;3;1;0;0;3;571
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;572
6,08015E+14;2022;10;20221004;3;2;2;1;9;5;2;0;0;0;0;3;573
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;4;3;0;0;3;574
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;575
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;576
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;577
6,08015E+14;2022;10;20221004;7;2;4;1;17;8;11;0;0;0;0;3;578
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;579
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;580
6,08015E+14;2022;10;20221004;6;2;4;1;2;1;9;0;0;0;0;3;581
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;3;2;0;0;3;582
6,08015E+14;2022;10;20221004;0;0;0;0;2;2;0;0;0;0;0;3;583
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;584
6,08015E+14;2022;10;20221004;3;2;2;1;2;1;6;0;0;0;0;3;585
6,08015E+14;2022;10;20221004;3;1;2;0;0;0;5;7;1;0;0;3;586
6,08015E+14;2022;10;20221004;19;4;13;2;0;0;29;1;1;2;2;3;587
6,08015E+14;2022;10;20221004;11;3;7;2;0;0;14;0;0;2;2;3;588
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;1;0;0;3;589
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;590
6,08015E+14;2022;10;20221004;1;1;1;1;0;0;2;0;0;0;0;3;591
6,08015E+14;2022;10;20221004;4;2;3;1;2;1;5;0;0;0;0;3;592
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;5;2;0;0;3;593
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;2;2;0;0;3;594
6,08015E+14;2022;10;20221004;7;3;4;2;2;1;10;0;0;0;0;3;595
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;596
6,08015E+14;2022;10;20221004;2;1;1;1;1;1;1;0;0;0;0;3;597
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;598
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;599
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;600
6,08015E+14;2022;10;20221004;6;4;4;2;0;0;0;0;0;0;0;3;601
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;602
6,08015E+14;2022;10;20221004;18;6;12;4;0;0;17;0;0;1;1;3;603
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;604
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;605
6,08015E+14;2022;10;20221004;4;1;2;0;2;1;0;0;0;0;0;3;606
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;607
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;4;3;0;0;3;608
6,08015E+14;2022;10;20221004;2;1;1;0;3;2;0;0;0;0;0;3;609
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;610
6,08015E+14;2022;10;20221004;0;0;0;0;5;3;0;0;0;0;0;3;611
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;1;1;0;0;3;612
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;613
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;614
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;615
6,08015E+14;2022;10;20221004;3;1;2;0;0;0;0;0;0;0;0;3;616
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;617
6,08015E+14;2022;10;20221004;1;1;1;0;3;3;1;0;0;0;0;3;618
6,08015E+14;2022;10;20221004;1;1;1;1;0;0;0;0;0;0;0;3;619
6,08015E+14;2022;10;20221004;0;0;0;0;0;0;0;0;0;0;0;3;620
